"","chr","from","to","data_type","target","cancer_type","labeling_type","repeat"
"90711","16",32300000,32400000,"train","X0","bone","99.9.",12
"90911","16",32800000,32900000,"train","X0","bone","99.9.",12
"91015","16",3.3e+07,33100000,"train","X0","bone","99.9.",12
"91213","16",64900000,6.5e+07,"train","X0","bone","99.9.",12
"91313","16",67200000,67300000,"train","X0","bone","99.9.",12
"91412","16",68600000,68700000,"train","X0","bone","99.9.",12
"91511","16",69800000,69900000,"train","X0","bone","99.9.",12
"91611","16",69900000,7e+07,"train","X0","bone","99.9.",12
"91711","16",70200000,70300000,"train","X0","bone","99.9.",12
"91811","16",71700000,71800000,"train","X0","bone","99.9.",12
"92011","16",75600000,75700000,"train","X0","bone","99.9.",12
"92213","16",84400000,84500000,"train","X0","bone","99.9.",12
"92311","16",84500000,84600000,"train","X0","bone","99.9.",12
"92411","16",87700000,87800000,"train","X0","bone","99.9.",12
"92511","16",89900000,9e+07,"train","X0","bone","99.9.",12
"92611","17",1100000,1200000,"train","X0","bone","99.9.",12
"92711","17",1900000,2e+06,"train","X0","bone","99.9.",12
"92911","17",4300000,4400000,"train","X0","bone","99.9.",12
"93011","17",5100000,5200000,"train","X0","bone","99.9.",12
"93115","17",5700000,5800000,"train","X0","bone","99.9.",12
"93213","17",7e+06,7100000,"train","X0","bone","99.9.",12
"93311","17",12500000,12600000,"train","X0","bone","99.9.",12
"93411","17",13400000,13500000,"train","X0","bone","99.9.",12
"93611","17",21300000,21400000,"train","X0","bone","99.9.",12
"93711","17",25300000,25400000,"train","X0","bone","99.9.",12
"93811","17",27500000,27600000,"train","X0","bone","99.9.",12
"93911","17",29100000,29200000,"train","X0","bone","99.9.",12
"94011","17",36200000,36300000,"train","X0","bone","99.9.",12
"94115","17",38100000,38200000,"train","X0","bone","99.9.",12
"94311","17",39200000,39300000,"train","X0","bone","99.9.",12
"94411","17",41900000,4.2e+07,"train","X0","bone","99.9.",12
"94511","17",43600000,43700000,"train","X0","bone","99.9.",12
"94711","17",47400000,47500000,"train","X0","bone","99.9.",12
"94811","17",48200000,48300000,"train","X0","bone","99.9.",12
"94911","17",48300000,48400000,"train","X0","bone","99.9.",12
"95011","17",48900000,4.9e+07,"train","X0","bone","99.9.",12
"95213","17",58700000,58800000,"train","X0","bone","99.9.",12
"95311","17",61100000,61200000,"train","X0","bone","99.9.",12
"95511","17",63200000,63300000,"train","X0","bone","99.9.",12
"95611","17",63900000,6.4e+07,"train","X0","bone","99.9.",12
"95711","17",72200000,72300000,"train","X0","bone","99.9.",12
"96213","17",80100000,80200000,"train","X0","bone","99.9.",12
"96311","17",80500000,80600000,"train","X0","bone","99.9.",12
"96411","17",80900000,8.1e+07,"train","X0","bone","99.9.",12
"96911","18",10600000,10700000,"train","X0","bone","99.9.",12
"97115","18",12100000,12200000,"train","X0","bone","99.9.",12
"97911","18",69200000,69300000,"train","X0","bone","99.9.",12
"98011","18",74200000,74300000,"train","X0","bone","99.9.",12
"98115","18",74400000,74500000,"train","X0","bone","99.9.",12
"98311","19",1100000,1200000,"train","X0","bone","99.9.",12
"98511","19",3100000,3200000,"train","X0","bone","99.9.",12
"98911","19",8200000,8300000,"train","X0","bone","99.9.",12
"99311","19",19600000,19700000,"train","X0","bone","99.9.",12
"99411","19",19800000,19900000,"train","X0","bone","99.9.",12
"99511","19",30900000,3.1e+07,"train","X0","bone","99.9.",12
"99611","19",36600000,36700000,"train","X0","bone","99.9.",12
"99711","19",39400000,39500000,"train","X0","bone","99.9.",12
"99811","19",41100000,41200000,"train","X0","bone","99.9.",12
"100011","19",41400000,41500000,"train","X0","bone","99.9.",12
"100115","19",42300000,42400000,"train","X0","bone","99.9.",12
"100212","19",42600000,42700000,"train","X0","bone","99.9.",12
"100511","19",4.5e+07,45100000,"train","X0","bone","99.9.",12
"100611","19",45900000,4.6e+07,"train","X0","bone","99.9.",12
"100711","19",48200000,48300000,"train","X0","bone","99.9.",12
"100911","19",48800000,48900000,"train","X0","bone","99.9.",12
"101115","19",49800000,49900000,"train","X0","bone","99.9.",12
"101511","20",14500000,14600000,"train","X0","bone","99.9.",12
"101611","20",20100000,20200000,"train","X0","bone","99.9.",12
"101711","20",23100000,23200000,"train","X0","bone","99.9.",12
"101811","20",25800000,25900000,"train","X0","bone","99.9.",12
"101911","20",29400000,29500000,"train","X0","bone","99.9.",12
"102115","20",34200000,34300000,"train","X0","bone","99.9.",12
"102311","20",3.7e+07,37100000,"train","X0","bone","99.9.",12
"102411","20",53600000,53700000,"train","X0","bone","99.9.",12
"102511","20",53700000,53800000,"train","X0","bone","99.9.",12
"102611","20",56800000,56900000,"train","X0","bone","99.9.",12
"102711","20",57200000,57300000,"train","X0","bone","99.9.",12
"102911","20",61500000,61600000,"train","X0","bone","99.9.",12
"103011","20",61800000,61900000,"train","X0","bone","99.9.",12
"103115","20",62700000,62800000,"train","X0","bone","99.9.",12
"103311","21",15500000,15600000,"train","X0","bone","99.9.",12
"103911","21",36200000,36300000,"train","X0","bone","99.9.",12
"104212","21",37200000,37300000,"train","X0","bone","99.9.",12
"104312","21",37300000,37400000,"train","X0","bone","99.9.",12
"104411","21",37500000,37600000,"train","X0","bone","99.9.",12
"104511","21",37800000,37900000,"train","X0","bone","99.9.",12
"104611","21",37900000,3.8e+07,"train","X0","bone","99.9.",12
"104911","21",38700000,38800000,"train","X0","bone","99.9.",12
"105011","21",39600000,39700000,"train","X0","bone","99.9.",12
"105312","21",39900000,4e+07,"train","X0","bone","99.9.",12
"105411","21",40200000,40300000,"train","X0","bone","99.9.",12
"105611","21",40400000,40500000,"train","X0","bone","99.9.",12
"105711","21",40500000,40600000,"train","X0","bone","99.9.",12
"105811","21",41500000,41600000,"train","X0","bone","99.9.",12
"106115","21",45100000,45200000,"train","X0","bone","99.9.",12
"106311","21",45800000,45900000,"train","X0","bone","99.9.",12
"106411","21",46400000,46500000,"train","X0","bone","99.9.",12
"106511","21",46800000,46900000,"train","X0","bone","99.9.",12
"106611","21",4.7e+07,47100000,"train","X0","bone","99.9.",12
"106711","21",47100000,47200000,"train","X0","bone","99.9.",12
"106911","22",17200000,17300000,"train","X0","bone","99.9.",12
"107011","22",18700000,18800000,"train","X0","bone","99.9.",12
"107115","22",20300000,20400000,"train","X0","bone","99.9.",12
"107213","22",20700000,20800000,"train","X0","bone","99.9.",12
"107411","22",21400000,21500000,"train","X0","bone","99.9.",12
"107511","22",22300000,22400000,"train","X0","bone","99.9.",12
"107611","22",23200000,23300000,"train","X0","bone","99.9.",12
"107711","22",23500000,23600000,"train","X0","bone","99.9.",12
"108115","22",27300000,27400000,"train","X0","bone","99.9.",12
"108511","22",27900000,2.8e+07,"train","X0","bone","99.9.",12
"108611","22",2.8e+07,28100000,"train","X0","bone","99.9.",12
"108711","22",28100000,28200000,"train","X0","bone","99.9.",12
"109115","22",2.9e+07,29100000,"train","X0","bone","99.9.",12
"109311","22",29300000,29400000,"train","X0","bone","99.9.",12
"109411","22",29400000,29500000,"train","X0","bone","99.9.",12
"109511","22",29500000,29600000,"train","X0","bone","99.9.",12
"109711","22",29700000,29800000,"train","X0","bone","99.9.",12
"109811","22",29900000,3e+07,"train","X0","bone","99.9.",12
"110011","22",30100000,30200000,"train","X0","bone","99.9.",12
"110115","22",30200000,30300000,"train","X0","bone","99.9.",12
"110213","22",30600000,30700000,"train","X0","bone","99.9.",12
"110311","22",31500000,31600000,"train","X0","bone","99.9.",12
"110511","22",32300000,32400000,"train","X0","bone","99.9.",12
"110611","22",32400000,32500000,"train","X0","bone","99.9.",12
"110711","22",32800000,32900000,"train","X0","bone","99.9.",12
"110811","22",35600000,35700000,"train","X0","bone","99.9.",12
"110911","22",3.6e+07,36100000,"train","X0","bone","99.9.",12
"111011","22",36900000,3.7e+07,"train","X0","bone","99.9.",12
"111115","22",3.7e+07,37100000,"train","X0","bone","99.9.",12
"111311","22",38900000,3.9e+07,"train","X0","bone","99.9.",12
"111611","22",44700000,44800000,"train","X0","bone","99.9.",12
"111811","22",46400000,46500000,"train","X0","bone","99.9.",12
"111911","22",47700000,47800000,"train","X0","bone","99.9.",12
"112011","22",50900000,5.1e+07,"train","X0","bone","99.9.",12
"112115","X",1300000,1400000,"train","X0","bone","99.9.",12
"112212","X",3600000,3700000,"train","X0","bone","99.9.",12
"112311","X",6700000,6800000,"train","X0","bone","99.9.",12
"112411","X",16400000,16500000,"train","X0","bone","99.9.",12
"112511","X",21400000,21500000,"train","X0","bone","99.9.",12
"112711","X",2.8e+07,28100000,"train","X0","bone","99.9.",12
"112911","X",32500000,32600000,"train","X0","bone","99.9.",12
"113115","X",42300000,42400000,"train","X0","bone","99.9.",12
"113213","X",4.3e+07,43100000,"train","X0","bone","99.9.",12
"113311","X",46100000,46200000,"train","X0","bone","99.9.",12
"113511","X",49600000,49700000,"train","X0","bone","99.9.",12
"113611","X",50300000,50400000,"train","X0","bone","99.9.",12
"113711","X",50900000,5.1e+07,"train","X0","bone","99.9.",12
"113811","X",51600000,51700000,"train","X0","bone","99.9.",12
"113911","X",56500000,56600000,"train","X0","bone","99.9.",12
"114115","X",70400000,70500000,"train","X0","bone","99.9.",12
"114213","X",70800000,70900000,"train","X0","bone","99.9.",12
"114311","X",77100000,77200000,"train","X0","bone","99.9.",12
"114411","X",77900000,7.8e+07,"train","X0","bone","99.9.",12
"114511","X",78500000,78600000,"train","X0","bone","99.9.",12
"114611","X",81600000,81700000,"train","X0","bone","99.9.",12
"114711","X",84900000,8.5e+07,"train","X0","bone","99.9.",12
"114811","X",108600000,108700000,"train","X0","bone","99.9.",12
"114911","X",1.14e+08,114100000,"train","X0","bone","99.9.",12
"115311","X",123200000,123300000,"train","X0","bone","99.9.",12
"115411","X",128600000,128700000,"train","X0","bone","99.9.",12
"115611","X",1.36e+08,136100000,"train","X0","bone","99.9.",12
"115711","X",138800000,138900000,"train","X0","bone","99.9.",12
"115811","X",147200000,147300000,"train","X0","bone","99.9.",12
"73411","11",128600000,128700000,"train","X1","bone","99.9.",12
"79811","13",21700000,21800000,"train","X1","bone","99.9.",12
"83311","14",23100000,23200000,"train","X1","bone","99.9.",12
"86115","14",106300000,106400000,"train","X1","bone","99.9.",12
"86811","15",34700000,34800000,"train","X1","bone","99.9.",12
"87011","15",41800000,41900000,"train","X1","bone","99.9.",12
"87115","15",4.5e+07,45100000,"train","X1","bone","99.9.",12
"89611","16",11600000,11700000,"train","X1","bone","99.9.",12
"93511","17",18500000,18600000,"train","X1","bone","99.9.",12
"96711","18",7900000,8e+06,"train","X1","bone","99.9.",12
"96811","18",9200000,9300000,"train","X1","bone","99.9.",12
"97213","18",18700000,18800000,"train","X1","bone","99.9.",12
"97311","18",19900000,2e+07,"train","X1","bone","99.9.",12
"97411","18",26200000,26300000,"train","X1","bone","99.9.",12
"97711","18",54300000,54400000,"train","X1","bone","99.9.",12
"97811","18",55300000,55400000,"train","X1","bone","99.9.",12
"98213","18",77300000,77400000,"train","X1","bone","99.9.",12
"101313","20",2300000,2400000,"train","X1","bone","99.9.",12
"101412","20",2600000,2700000,"train","X1","bone","99.9.",12
"105212","21",39800000,39900000,"train","X1","bone","99.9.",12
"109611","22",29600000,29700000,"train","X1","bone","99.9.",12
"6180","1",7600000,7700000,"test","X0","bone","99.9.",12
"9180","1",15100000,15200000,"test","X0","bone","99.9.",12
"1450","1",2.4e+07,24100000,"test","X0","bone","99.9.",12
"2050","1",30700000,30800000,"test","X0","bone","99.9.",12
"2350","1",37700000,37800000,"test","X0","bone","99.9.",12
"2650","1",43100000,43200000,"test","X0","bone","99.9.",12
"2850","1",46200000,46300000,"test","X0","bone","99.9.",12
"3350","1",67200000,67300000,"test","X0","bone","99.9.",12
"3450","1",77400000,77500000,"test","X0","bone","99.9.",12
"3750","1",88400000,88500000,"test","X0","bone","99.9.",12
"4050","1",106500000,106600000,"test","X0","bone","99.9.",12
"4650","1",120600000,120700000,"test","X0","bone","99.9.",12
"4850","1",143100000,143200000,"test","X0","bone","99.9.",12
"5190","1",145400000,145500000,"test","X0","bone","99.9.",12
"5250","1",148300000,148400000,"test","X0","bone","99.9.",12
"5750","1",180100000,180200000,"test","X0","bone","99.9.",12
"5950","1",182400000,182500000,"test","X0","bone","99.9.",12
"6050","1",184800000,184900000,"test","X0","bone","99.9.",12
"6350","1",190100000,190200000,"test","X0","bone","99.9.",12
"6650","1",193400000,193500000,"test","X0","bone","99.9.",12
"6850","1",198600000,198700000,"test","X0","bone","99.9.",12
"6950","1",198800000,198900000,"test","X0","bone","99.9.",12
"7050","1",198900000,1.99e+08,"test","X0","bone","99.9.",12
"7350","1",203900000,2.04e+08,"test","X0","bone","99.9.",12
"7650","1",229700000,229800000,"test","X0","bone","99.9.",12
"7850","1",2.35e+08,235100000,"test","X0","bone","99.9.",12
"8350","2",1e+06,1100000,"test","X0","bone","99.9.",12
"8950","2",10200000,10300000,"test","X0","bone","99.9.",12
"9050","2",10800000,10900000,"test","X0","bone","99.9.",12
"9250","2",11400000,11500000,"test","X0","bone","99.9.",12
"9450","2",11700000,11800000,"test","X0","bone","99.9.",12
"9750","2",1.6e+07,16100000,"test","X0","bone","99.9.",12
"9850","2",16200000,16300000,"test","X0","bone","99.9.",12
"9950","2",16300000,16400000,"test","X0","bone","99.9.",12
"10180","2",1.7e+07,17100000,"test","X0","bone","99.9.",12
"10650","2",55100000,55200000,"test","X0","bone","99.9.",12
"10750","2",61700000,61800000,"test","X0","bone","99.9.",12
"11050","2",67400000,67500000,"test","X0","bone","99.9.",12
"11617","2",85100000,85200000,"test","X0","bone","99.9.",12
"12411","2",108900000,1.09e+08,"test","X0","bone","99.9.",12
"12811","2",114100000,114200000,"test","X0","bone","99.9.",12
"13011","2",117300000,117400000,"test","X0","bone","99.9.",12
"13213","2",124600000,124700000,"test","X0","bone","99.9.",12
"13611","2",1.42e+08,142100000,"test","X0","bone","99.9.",12
"14011","2",161100000,161200000,"test","X0","bone","99.9.",12
"14115","2",161400000,161500000,"test","X0","bone","99.9.",12
"15311","2",187100000,187200000,"test","X0","bone","99.9.",12
"16011","2",195300000,195400000,"test","X0","bone","99.9.",12
"16611","2",213800000,213900000,"test","X0","bone","99.9.",12
"17115","2",219200000,219300000,"test","X0","bone","99.9.",12
"17811","2",229500000,229600000,"test","X0","bone","99.9.",12
"19011","3",20500000,20600000,"test","X0","bone","99.9.",12
"19311","3",48200000,48300000,"test","X0","bone","99.9.",12
"19511","3",53200000,53300000,"test","X0","bone","99.9.",12
"19811","3",58100000,58200000,"test","X0","bone","99.9.",12
"20511","3",76800000,76900000,"test","X0","bone","99.9.",12
"20711","3",79200000,79300000,"test","X0","bone","99.9.",12
"20911","3",85100000,85200000,"test","X0","bone","99.9.",12
"21214","3",88600000,88700000,"test","X0","bone","99.9.",12
"21411","3",108300000,108400000,"test","X0","bone","99.9.",12
"21511","3",110300000,110400000,"test","X0","bone","99.9.",12
"21811","3",1.16e+08,116100000,"test","X0","bone","99.9.",12
"22511","3",128600000,128700000,"test","X0","bone","99.9.",12
"23011","3",152800000,152900000,"test","X0","bone","99.9.",12
"23212","3",167700000,167800000,"test","X0","bone","99.9.",12
"23511","3",174700000,174800000,"test","X0","bone","99.9.",12
"23711","3",177300000,177400000,"test","X0","bone","99.9.",12
"23811","3",180100000,180200000,"test","X0","bone","99.9.",12
"24011","3",186900000,1.87e+08,"test","X0","bone","99.9.",12
"25115","4",69500000,69600000,"test","X0","bone","99.9.",12
"25411","4",99200000,99300000,"test","X0","bone","99.9.",12
"25611","4",108800000,108900000,"test","X0","bone","99.9.",12
"26115","4",138700000,138800000,"test","X0","bone","99.9.",12
"27213","4",178300000,178400000,"test","X0","bone","99.9.",12
"28011","4",181900000,1.82e+08,"test","X0","bone","99.9.",12
"28213","4",182200000,182300000,"test","X0","bone","99.9.",12
"28411","4",182700000,182800000,"test","X0","bone","99.9.",12
"28611","4",183700000,183800000,"test","X0","bone","99.9.",12
"29311","5",2200000,2300000,"test","X0","bone","99.9.",12
"29811","5",17200000,17300000,"test","X0","bone","99.9.",12
"30711","5",77200000,77300000,"test","X0","bone","99.9.",12
"31015","5",82700000,82800000,"test","X0","bone","99.9.",12
"31115","5",86700000,86800000,"test","X0","bone","99.9.",12
"31214","5",87300000,87400000,"test","X0","bone","99.9.",12
"31611","5",97100000,97200000,"test","X0","bone","99.9.",12
"31711","5",97200000,97300000,"test","X0","bone","99.9.",12
"31811","5",99400000,99500000,"test","X0","bone","99.9.",12
"32411","5",108800000,108900000,"test","X0","bone","99.9.",12
"33011","5",125600000,125700000,"test","X0","bone","99.9.",12
"33115","5",130400000,130500000,"test","X0","bone","99.9.",12
"33213","5",135100000,135200000,"test","X0","bone","99.9.",12
