"","chr","from","to","data_type","target","cancer_type","labeling_type","repeat.","chr.1","from.1","to.1","data_type.1","target.1","cancer_type.1","labeling_type.1","repeat..1","chr.2","from.2","to.2","data_type.2","target.2","cancer_type.2","labeling_type.2","repeat..2","chr.3","from.3","to.3","data_type.3","target.3","cancer_type.3","labeling_type.3","repeat..3","chr.4","from.4","to.4","data_type.4","target.4","cancer_type.4","labeling_type.4","repeat..4","chr.5","from.5","to.5","data_type.5","target.5","cancer_type.5","labeling_type.5","repeat..5","chr.6","from.6","to.6","data_type.6","target.6","cancer_type.6","labeling_type.6","repeat..6","chr.7","from.7","to.7","data_type.7","target.7","cancer_type.7","labeling_type.7","repeat..7","chr.8","from.8","to.8","data_type.8","target.8","cancer_type.8","labeling_type.8","repeat..8","chr.9","from.9","to.9","data_type.9","target.9","cancer_type.9","labeling_type.9","repeat..9","chr.10","from.10","to.10","data_type.10","target.10","cancer_type.10","labeling_type.10","repeat..10","chr.11","from.11","to.11","data_type.11","target.11","cancer_type.11","labeling_type.11","repeat..11","chr.12","from.12","to.12","data_type.12","target.12","cancer_type.12","labeling_type.12","repeat..12","chr.13","from.13","to.13","data_type.13","target.13","cancer_type.13","labeling_type.13","repeat..13","chr.14","from.14","to.14","data_type.14","target.14","cancer_type.14","labeling_type.14","repeat..14","chr.15","from.15","to.15","data_type.15","target.15","cancer_type.15","labeling_type.15","repeat..15","chr.16","from.16","to.16","data_type.16","target.16","cancer_type.16","labeling_type.16","repeat..16","chr.17","from.17","to.17","data_type.17","target.17","cancer_type.17","labeling_type.17","repeat..17","chr.18","from.18","to.18","data_type.18","target.18","cancer_type.18","labeling_type.18","repeat..18","chr.19","from.19","to.19","data_type.19","target.19","cancer_type.19","labeling_type.19","repeat..19","chr.20","from.20","to.20","data_type.20","target.20","cancer_type.20","labeling_type.20","repeat..20","chr.21","from.21","to.21","data_type.21","target.21","cancer_type.21","labeling_type.21","repeat..21","chr.22","from.22","to.22","data_type.22","target.22","cancer_type.22","labeling_type.22","repeat..22","chr.23","from.23","to.23","data_type.23","target.23","cancer_type.23","labeling_type.23","repeat..23","chr.24","from.24","to.24","data_type.24","target.24","cancer_type.24","labeling_type.24","repeat..24","chr.25","from.25","to.25","data_type.25","target.25","cancer_type.25","labeling_type.25","repeat..25","chr.26","from.26","to.26","data_type.26","target.26","cancer_type.26","labeling_type.26","repeat..26","chr.27","from.27","to.27","data_type.27","target.27","cancer_type.27","labeling_type.27","repeat..27","chr.28","from.28","to.28","data_type.28","target.28","cancer_type.28","labeling_type.28","repeat..28","chr.29","from.29","to.29","data_type.29","target.29","cancer_type.29","labeling_type.29","repeat..29"
"306","9",87400000,87500000,"test","X1","brain","99.",1,"10",62500000,62600000,"test","X1","brain","99.",2,"11",24500000,24600000,"test","X1","brain","99.",3,"10",2.9e+07,29100000,"test","X1","brain","99.",4,"11",38600000,38700000,"test","X1","brain","99.",5,"11",118900000,1.19e+08,"test","X1","brain","99.",6,"10",1.3e+07,13100000,"test","X1","brain","99.",7,"10",1.3e+07,13100000,"test","X1","brain","99.",8,"12",6e+06,6100000,"test","X1","brain","99.",9,"9",99300000,99400000,"test","X1","brain","99.",10,"9",139900000,1.4e+08,"test","X1","brain","99.",11,"9",134200000,134300000,"test","X1","brain","99.",12,"8",42600000,42700000,"test","X1","brain","99.",13,"9",14200000,14300000,"test","X1","brain","99.",14,"9",9e+06,9100000,"test","X1","brain","99.",15,"9",84900000,8.5e+07,"test","X1","brain","99.",16,"9",87400000,87500000,"test","X1","brain","99.",17,"8",54300000,54400000,"test","X1","brain","99.",18,"9",9e+06,9100000,"test","X1","brain","99.",19,"9",87400000,87500000,"test","X1","brain","99.",20,"9",14200000,14300000,"test","X1","brain","99.",21,"9",84900000,8.5e+07,"test","X1","brain","99.",22,"8",66500000,66600000,"test","X1","brain","99.",23,"10",133200000,133300000,"test","X1","brain","99.",24,"9",93600000,93700000,"test","X1","brain","99.",25,"9",139900000,1.4e+08,"test","X1","brain","99.",26,"9",99600000,99700000,"test","X1","brain","99.",27,"8",1.43e+08,143100000,"test","X1","brain","99.",28,"9",84900000,8.5e+07,"test","X1","brain","99.",29,"9",84900000,8.5e+07,"test","X1","brain","99.",30
"309","9",99600000,99700000,"test","X1","brain","99.",1,"10",133200000,133300000,"test","X1","brain","99.",2,"11",38200000,38300000,"test","X1","brain","99.",3,"10",48400000,48500000,"test","X1","brain","99.",4,"11",69100000,69200000,"test","X1","brain","99.",5,"12",2300000,2400000,"test","X1","brain","99.",6,"10",49900000,5e+07,"test","X1","brain","99.",7,"10",29100000,29200000,"test","X1","brain","99.",8,"12",19900000,2e+07,"test","X1","brain","99.",9,"9",134200000,134300000,"test","X1","brain","99.",10,"9",140200000,140300000,"test","X1","brain","99.",11,"9",140200000,140300000,"test","X1","brain","99.",12,"8",66500000,66600000,"test","X1","brain","99.",13,"9",99600000,99700000,"test","X1","brain","99.",14,"9",85100000,85200000,"test","X1","brain","99.",15,"9",87300000,87400000,"test","X1","brain","99.",16,"9",99600000,99700000,"test","X1","brain","99.",17,"8",1.43e+08,143100000,"test","X1","brain","99.",18,"9",99600000,99700000,"test","X1","brain","99.",19,"9",112300000,112400000,"test","X1","brain","99.",20,"9",87300000,87400000,"test","X1","brain","99.",21,"9",99300000,99400000,"test","X1","brain","99.",22,"8",6.8e+07,68100000,"test","X1","brain","99.",23,"11",5600000,5700000,"test","X1","brain","99.",24,"9",99300000,99400000,"test","X1","brain","99.",25,"9",140200000,140300000,"test","X1","brain","99.",26,"9",112200000,112300000,"test","X1","brain","99.",27,"9",9e+06,9100000,"test","X1","brain","99.",28,"9",139900000,1.4e+08,"test","X1","brain","99.",29,"9",87300000,87400000,"test","X1","brain","99.",30
"311","9",112300000,112400000,"test","X1","brain","99.",1,"11",23100000,23200000,"test","X1","brain","99.",2,"11",38600000,38700000,"test","X1","brain","99.",3,"11",24500000,24600000,"test","X1","brain","99.",4,"12",6e+06,6100000,"test","X1","brain","99.",5,"12",3500000,3600000,"test","X1","brain","99.",6,"10",50200000,50300000,"test","X1","brain","99.",7,"10",49900000,5e+07,"test","X1","brain","99.",8,"12",20400000,20500000,"test","X1","brain","99.",9,"10",48400000,48500000,"test","X1","brain","99.",10,"10",48400000,48500000,"test","X1","brain","99.",11,"10",5800000,5900000,"test","X1","brain","99.",12,"9",9e+06,9100000,"test","X1","brain","99.",13,"9",134200000,134300000,"test","X1","brain","99.",14,"9",112200000,112300000,"test","X1","brain","99.",15,"9",99300000,99400000,"test","X1","brain","99.",16,"10",5800000,5900000,"test","X1","brain","99.",17,"9",14200000,14300000,"test","X1","brain","99.",18,"9",134200000,134300000,"test","X1","brain","99.",19,"10",2.9e+07,29100000,"test","X1","brain","99.",20,"9",99300000,99400000,"test","X1","brain","99.",21,"9",99600000,99700000,"test","X1","brain","99.",22,"8",1.43e+08,143100000,"test","X1","brain","99.",23,"11",24500000,24600000,"test","X1","brain","99.",24,"9",138900000,1.39e+08,"test","X1","brain","99.",25,"10",29100000,29200000,"test","X1","brain","99.",26,"9",139900000,1.4e+08,"test","X1","brain","99.",27,"9",33700000,33800000,"test","X1","brain","99.",28,"10",29100000,29200000,"test","X1","brain","99.",29,"9",93600000,93700000,"test","X1","brain","99.",30
"314","9",139900000,1.4e+08,"test","X1","brain","99.",1,"11",41500000,41600000,"test","X1","brain","99.",2,"11",69100000,69200000,"test","X1","brain","99.",3,"11",38200000,38300000,"test","X1","brain","99.",4,"12",1.1e+07,11100000,"test","X1","brain","99.",5,"12",4500000,4600000,"test","X1","brain","99.",6,"10",62500000,62600000,"test","X1","brain","99.",7,"10",62500000,62600000,"test","X1","brain","99.",8,"12",2.1e+07,21100000,"test","X1","brain","99.",9,"10",50200000,50300000,"test","X1","brain","99.",10,"10",49900000,5e+07,"test","X1","brain","99.",11,"10",62500000,62600000,"test","X1","brain","99.",12,"9",14200000,14300000,"test","X1","brain","99.",13,"9",139900000,1.4e+08,"test","X1","brain","99.",14,"9",112300000,112400000,"test","X1","brain","99.",15,"9",112200000,112300000,"test","X1","brain","99.",16,"10",29100000,29200000,"test","X1","brain","99.",17,"9",33700000,33800000,"test","X1","brain","99.",18,"10",5800000,5900000,"test","X1","brain","99.",19,"10",50200000,50300000,"test","X1","brain","99.",20,"9",140200000,140300000,"test","X1","brain","99.",21,"9",134200000,134300000,"test","X1","brain","99.",22,"9",84900000,8.5e+07,"test","X1","brain","99.",23,"11",6.9e+07,69100000,"test","X1","brain","99.",24,"9",139900000,1.4e+08,"test","X1","brain","99.",25,"10",62500000,62600000,"test","X1","brain","99.",26,"10",87200000,87300000,"test","X1","brain","99.",27,"9",84900000,8.5e+07,"test","X1","brain","99.",28,"10",87200000,87300000,"test","X1","brain","99.",29,"9",99300000,99400000,"test","X1","brain","99.",30
"318","10",2.9e+07,29100000,"test","X1","brain","99.",1,"12",3500000,3600000,"test","X1","brain","99.",2,"11",118900000,1.19e+08,"test","X1","brain","99.",3,"11",38800000,38900000,"test","X1","brain","99.",4,"12",11100000,11200000,"test","X1","brain","99.",5,"12",20300000,20400000,"test","X1","brain","99.",6,"10",133200000,133300000,"test","X1","brain","99.",7,"10",87200000,87300000,"test","X1","brain","99.",8,"12",23100000,23200000,"test","X1","brain","99.",9,"10",133200000,133300000,"test","X1","brain","99.",10,"11",6.9e+07,69100000,"test","X1","brain","99.",11,"10",87200000,87300000,"test","X1","brain","99.",12,"9",84900000,8.5e+07,"test","X1","brain","99.",13,"10",1.3e+07,13100000,"test","X1","brain","99.",14,"10",5800000,5900000,"test","X1","brain","99.",15,"9",140200000,140300000,"test","X1","brain","99.",16,"10",48400000,48500000,"test","X1","brain","99.",17,"9",84900000,8.5e+07,"test","X1","brain","99.",18,"10",1.3e+07,13100000,"test","X1","brain","99.",19,"10",62500000,62600000,"test","X1","brain","99.",20,"10",2.9e+07,29100000,"test","X1","brain","99.",21,"10",49900000,5e+07,"test","X1","brain","99.",22,"9",112200000,112300000,"test","X1","brain","99.",23,"12",2800000,2900000,"test","X1","brain","99.",24,"9",140200000,140300000,"test","X1","brain","99.",25,"10",87200000,87300000,"test","X1","brain","99.",26,"10",133200000,133300000,"test","X1","brain","99.",27,"9",99300000,99400000,"test","X1","brain","99.",28,"11",23100000,23200000,"test","X1","brain","99.",29,"9",99600000,99700000,"test","X1","brain","99.",30
"319","10",29100000,29200000,"test","X1","brain","99.",1,"12",4500000,4600000,"test","X1","brain","99.",2,"12",2300000,2400000,"test","X1","brain","99.",3,"11",41300000,41400000,"test","X1","brain","99.",4,"12",19900000,2e+07,"test","X1","brain","99.",5,"12",20400000,20500000,"test","X1","brain","99.",6,"11",5600000,5700000,"test","X1","brain","99.",7,"11",41300000,41400000,"test","X1","brain","99.",8,"12",23500000,23600000,"test","X1","brain","99.",9,"11",41500000,41600000,"test","X1","brain","99.",10,"11",69100000,69200000,"test","X1","brain","99.",11,"11",38600000,38700000,"test","X1","brain","99.",12,"9",85100000,85200000,"test","X1","brain","99.",13,"10",50200000,50300000,"test","X1","brain","99.",14,"10",2.9e+07,29100000,"test","X1","brain","99.",15,"10",5800000,5900000,"test","X1","brain","99.",16,"10",62500000,62600000,"test","X1","brain","99.",17,"9",99300000,99400000,"test","X1","brain","99.",18,"10",48400000,48500000,"test","X1","brain","99.",19,"11",23100000,23200000,"test","X1","brain","99.",20,"10",50200000,50300000,"test","X1","brain","99.",21,"11",38800000,38900000,"test","X1","brain","99.",22,"9",140200000,140300000,"test","X1","brain","99.",23,"12",3500000,3600000,"test","X1","brain","99.",24,"10",5800000,5900000,"test","X1","brain","99.",25,"11",55400000,55500000,"test","X1","brain","99.",26,"11",23100000,23200000,"test","X1","brain","99.",27,"9",112200000,112300000,"test","X1","brain","99.",28,"11",38200000,38300000,"test","X1","brain","99.",29,"9",112300000,112400000,"test","X1","brain","99.",30
"322","10",50200000,50300000,"test","X1","brain","99.",1,"12",1.1e+07,11100000,"test","X1","brain","99.",2,"12",2800000,2900000,"test","X1","brain","99.",3,"11",43800000,43900000,"test","X1","brain","99.",4,"12",20400000,20500000,"test","X1","brain","99.",5,"12",20500000,20600000,"test","X1","brain","99.",6,"11",38200000,38300000,"test","X1","brain","99.",7,"11",41500000,41600000,"test","X1","brain","99.",8,"12",107700000,107800000,"test","X1","brain","99.",9,"11",55400000,55500000,"test","X1","brain","99.",10,"11",134700000,134800000,"test","X1","brain","99.",11,"11",38800000,38900000,"test","X1","brain","99.",12,"9",87400000,87500000,"test","X1","brain","99.",13,"10",87200000,87300000,"test","X1","brain","99.",14,"10",48400000,48500000,"test","X1","brain","99.",15,"10",2.9e+07,29100000,"test","X1","brain","99.",16,"10",133200000,133300000,"test","X1","brain","99.",17,"9",134200000,134300000,"test","X1","brain","99.",18,"11",23100000,23200000,"test","X1","brain","99.",19,"11",38800000,38900000,"test","X1","brain","99.",20,"11",5600000,5700000,"test","X1","brain","99.",21,"11",43800000,43900000,"test","X1","brain","99.",22,"10",48400000,48500000,"test","X1","brain","99.",23,"12",4500000,4600000,"test","X1","brain","99.",24,"10",87200000,87300000,"test","X1","brain","99.",25,"11",93900000,9.4e+07,"test","X1","brain","99.",26,"11",24500000,24600000,"test","X1","brain","99.",27,"9",138900000,1.39e+08,"test","X1","brain","99.",28,"11",38800000,38900000,"test","X1","brain","99.",29,"9",134200000,134300000,"test","X1","brain","99.",30
"323","10",62500000,62600000,"test","X1","brain","99.",1,"12",11100000,11200000,"test","X1","brain","99.",2,"12",3500000,3600000,"test","X1","brain","99.",3,"11",55400000,55500000,"test","X1","brain","99.",4,"12",23300000,23400000,"test","X1","brain","99.",5,"12",22400000,22500000,"test","X1","brain","99.",6,"11",38600000,38700000,"test","X1","brain","99.",7,"11",43800000,43900000,"test","X1","brain","99.",8,"12",130800000,130900000,"test","X1","brain","99.",9,"11",118900000,1.19e+08,"test","X1","brain","99.",10,"12",2300000,2400000,"test","X1","brain","99.",11,"11",43800000,43900000,"test","X1","brain","99.",12,"10",29100000,29200000,"test","X1","brain","99.",13,"11",38800000,38900000,"test","X1","brain","99.",14,"10",49900000,5e+07,"test","X1","brain","99.",15,"10",29100000,29200000,"test","X1","brain","99.",16,"11",5600000,5700000,"test","X1","brain","99.",17,"9",139900000,1.4e+08,"test","X1","brain","99.",18,"11",38800000,38900000,"test","X1","brain","99.",19,"11",43800000,43900000,"test","X1","brain","99.",20,"11",38200000,38300000,"test","X1","brain","99.",21,"11",55400000,55500000,"test","X1","brain","99.",22,"10",50200000,50300000,"test","X1","brain","99.",23,"12",20500000,20600000,"test","X1","brain","99.",24,"11",38600000,38700000,"test","X1","brain","99.",25,"11",118900000,1.19e+08,"test","X1","brain","99.",26,"11",41300000,41400000,"test","X1","brain","99.",27,"10",1.3e+07,13100000,"test","X1","brain","99.",28,"11",41300000,41400000,"test","X1","brain","99.",29,"10",29100000,29200000,"test","X1","brain","99.",30
"325","10",133200000,133300000,"test","X1","brain","99.",1,"12",22200000,22300000,"test","X1","brain","99.",2,"12",4500000,4600000,"test","X1","brain","99.",3,"11",118900000,1.19e+08,"test","X1","brain","99.",4,"12",23500000,23600000,"test","X1","brain","99.",5,"12",23100000,23200000,"test","X1","brain","99.",6,"11",38800000,38900000,"test","X1","brain","99.",7,"11",93900000,9.4e+07,"test","X1","brain","99.",8,"13",29900000,3e+07,"test","X1","brain","99.",9,"12",2300000,2400000,"test","X1","brain","99.",10,"12",4500000,4600000,"test","X1","brain","99.",11,"11",6.9e+07,69100000,"test","X1","brain","99.",12,"11",38600000,38700000,"test","X1","brain","99.",13,"11",41300000,41400000,"test","X1","brain","99.",14,"11",38200000,38300000,"test","X1","brain","99.",15,"10",50200000,50300000,"test","X1","brain","99.",16,"11",38600000,38700000,"test","X1","brain","99.",17,"10",5800000,5900000,"test","X1","brain","99.",18,"11",41300000,41400000,"test","X1","brain","99.",19,"11",134700000,134800000,"test","X1","brain","99.",20,"11",43800000,43900000,"test","X1","brain","99.",21,"11",134700000,134800000,"test","X1","brain","99.",22,"10",133200000,133300000,"test","X1","brain","99.",23,"12",23100000,23200000,"test","X1","brain","99.",24,"11",69100000,69200000,"test","X1","brain","99.",25,"11",134700000,134800000,"test","X1","brain","99.",26,"12",3500000,3600000,"test","X1","brain","99.",27,"10",29100000,29200000,"test","X1","brain","99.",28,"11",6.9e+07,69100000,"test","X1","brain","99.",29,"10",48400000,48500000,"test","X1","brain","99.",30
"332","11",41300000,41400000,"test","X1","brain","99.",1,"12",22400000,22500000,"test","X1","brain","99.",2,"12",22400000,22500000,"test","X1","brain","99.",3,"12",2300000,2400000,"test","X1","brain","99.",4,"12",107700000,107800000,"test","X1","brain","99.",5,"12",23300000,23400000,"test","X1","brain","99.",6,"11",43800000,43900000,"test","X1","brain","99.",7,"12",4500000,4600000,"test","X1","brain","99.",8,"13",50500000,50600000,"test","X1","brain","99.",9,"12",2800000,2900000,"test","X1","brain","99.",10,"12",11100000,11200000,"test","X1","brain","99.",11,"11",118900000,1.19e+08,"test","X1","brain","99.",12,"11",38800000,38900000,"test","X1","brain","99.",13,"11",6.9e+07,69100000,"test","X1","brain","99.",14,"11",55400000,55500000,"test","X1","brain","99.",15,"12",1.1e+07,11100000,"test","X1","brain","99.",16,"11",118900000,1.19e+08,"test","X1","brain","99.",17,"11",23100000,23200000,"test","X1","brain","99.",18,"12",6e+05,7e+05,"test","X1","brain","99.",19,"12",6e+06,6100000,"test","X1","brain","99.",20,"11",55400000,55500000,"test","X1","brain","99.",21,"12",2800000,2900000,"test","X1","brain","99.",22,"11",38200000,38300000,"test","X1","brain","99.",23,"12",23300000,23400000,"test","X1","brain","99.",24,"11",93900000,9.4e+07,"test","X1","brain","99.",25,"12",4500000,4600000,"test","X1","brain","99.",26,"12",20500000,20600000,"test","X1","brain","99.",27,"10",48400000,48500000,"test","X1","brain","99.",28,"11",118900000,1.19e+08,"test","X1","brain","99.",29,"11",6.9e+07,69100000,"test","X1","brain","99.",30
"337","11",69100000,69200000,"test","X1","brain","99.",1,"12",23100000,23200000,"test","X1","brain","99.",2,"12",23100000,23200000,"test","X1","brain","99.",3,"12",11100000,11200000,"test","X1","brain","99.",4,"12",130800000,130900000,"test","X1","brain","99.",5,"12",107700000,107800000,"test","X1","brain","99.",6,"11",69100000,69200000,"test","X1","brain","99.",7,"12",1.1e+07,11100000,"test","X1","brain","99.",8,"13",79300000,79400000,"test","X1","brain","99.",9,"12",20400000,20500000,"test","X1","brain","99.",10,"12",20500000,20600000,"test","X1","brain","99.",11,"12",2300000,2400000,"test","X1","brain","99.",12,"11",69100000,69200000,"test","X1","brain","99.",13,"12",6e+05,7e+05,"test","X1","brain","99.",14,"11",6.9e+07,69100000,"test","X1","brain","99.",15,"12",19900000,2e+07,"test","X1","brain","99.",16,"12",2800000,2900000,"test","X1","brain","99.",17,"11",38200000,38300000,"test","X1","brain","99.",18,"12",2300000,2400000,"test","X1","brain","99.",19,"12",20300000,20400000,"test","X1","brain","99.",20,"11",93900000,9.4e+07,"test","X1","brain","99.",21,"12",4500000,4600000,"test","X1","brain","99.",22,"11",38600000,38700000,"test","X1","brain","99.",23,"12",107700000,107800000,"test","X1","brain","99.",24,"12",2300000,2400000,"test","X1","brain","99.",25,"12",1.1e+07,11100000,"test","X1","brain","99.",26,"12",2.1e+07,21100000,"test","X1","brain","99.",27,"10",50200000,50300000,"test","X1","brain","99.",28,"12",19900000,2e+07,"test","X1","brain","99.",29,"11",69100000,69200000,"test","X1","brain","99.",30
"339","11",118900000,1.19e+08,"test","X1","brain","99.",1,"13",108500000,108600000,"test","X1","brain","99.",2,"12",23500000,23600000,"test","X1","brain","99.",3,"12",20500000,20600000,"test","X1","brain","99.",4,"12",131500000,131600000,"test","X1","brain","99.",5,"12",131500000,131600000,"test","X1","brain","99.",6,"11",134700000,134800000,"test","X1","brain","99.",7,"12",22400000,22500000,"test","X1","brain","99.",8,"13",108500000,108600000,"test","X1","brain","99.",9,"12",22400000,22500000,"test","X1","brain","99.",10,"12",22200000,22300000,"test","X1","brain","99.",11,"12",3500000,3600000,"test","X1","brain","99.",12,"12",6e+05,7e+05,"test","X1","brain","99.",13,"12",2300000,2400000,"test","X1","brain","99.",14,"11",69100000,69200000,"test","X1","brain","99.",15,"12",20300000,20400000,"test","X1","brain","99.",16,"12",6e+06,6100000,"test","X1","brain","99.",17,"11",41300000,41400000,"test","X1","brain","99.",18,"12",2800000,2900000,"test","X1","brain","99.",19,"12",2.1e+07,21100000,"test","X1","brain","99.",20,"11",118900000,1.19e+08,"test","X1","brain","99.",21,"12",11100000,11200000,"test","X1","brain","99.",22,"11",43800000,43900000,"test","X1","brain","99.",23,"12",130800000,130900000,"test","X1","brain","99.",24,"12",22200000,22300000,"test","X1","brain","99.",25,"12",20300000,20400000,"test","X1","brain","99.",26,"12",22200000,22300000,"test","X1","brain","99.",27,"11",6.9e+07,69100000,"test","X1","brain","99.",28,"12",20300000,20400000,"test","X1","brain","99.",29,"12",6e+05,7e+05,"test","X1","brain","99.",30
"340","11",134700000,134800000,"test","X1","brain","99.",1,"13",112900000,1.13e+08,"test","X1","brain","99.",2,"12",131500000,131600000,"test","X1","brain","99.",3,"12",22400000,22500000,"test","X1","brain","99.",4,"13",29900000,3e+07,"test","X1","brain","99.",5,"13",113400000,113500000,"test","X1","brain","99.",6,"12",6e+05,7e+05,"test","X1","brain","99.",7,"13",2.8e+07,28100000,"test","X1","brain","99.",8,"13",1.14e+08,114100000,"test","X1","brain","99.",9,"12",23100000,23200000,"test","X1","brain","99.",10,"12",23500000,23600000,"test","X1","brain","99.",11,"12",23300000,23400000,"test","X1","brain","99.",12,"12",3500000,3600000,"test","X1","brain","99.",13,"12",6e+06,6100000,"test","X1","brain","99.",14,"11",93900000,9.4e+07,"test","X1","brain","99.",15,"12",20400000,20500000,"test","X1","brain","99.",16,"12",11100000,11200000,"test","X1","brain","99.",17,"11",41500000,41600000,"test","X1","brain","99.",18,"12",6e+06,6100000,"test","X1","brain","99.",19,"12",23500000,23600000,"test","X1","brain","99.",20,"12",20500000,20600000,"test","X1","brain","99.",21,"12",20400000,20500000,"test","X1","brain","99.",22,"11",6.9e+07,69100000,"test","X1","brain","99.",23,"13",29900000,3e+07,"test","X1","brain","99.",24,"12",22400000,22500000,"test","X1","brain","99.",25,"12",20400000,20500000,"test","X1","brain","99.",26,"12",23300000,23400000,"test","X1","brain","99.",27,"11",93900000,9.4e+07,"test","X1","brain","99.",28,"13",79300000,79400000,"test","X1","brain","99.",29,"12",3500000,3600000,"test","X1","brain","99.",30
"341","12",6e+05,7e+05,"test","X1","brain","99.",1,"13",114300000,114400000,"test","X1","brain","99.",2,"13",79300000,79400000,"test","X1","brain","99.",3,"12",23100000,23200000,"test","X1","brain","99.",4,"13",50500000,50600000,"test","X1","brain","99.",5,"13",114400000,114500000,"test","X1","brain","99.",6,"12",2300000,2400000,"test","X1","brain","99.",7,"13",79300000,79400000,"test","X1","brain","99.",8,"13",114300000,114400000,"test","X1","brain","99.",9,"12",107700000,107800000,"test","X1","brain","99.",10,"13",29900000,3e+07,"test","X1","brain","99.",11,"12",23500000,23600000,"test","X1","brain","99.",12,"12",1.1e+07,11100000,"test","X1","brain","99.",13,"12",20500000,20600000,"test","X1","brain","99.",14,"12",2300000,2400000,"test","X1","brain","99.",15,"12",20500000,20600000,"test","X1","brain","99.",16,"12",19900000,2e+07,"test","X1","brain","99.",17,"11",55400000,55500000,"test","X1","brain","99.",18,"12",2.1e+07,21100000,"test","X1","brain","99.",19,"12",107700000,107800000,"test","X1","brain","99.",20,"12",2.1e+07,21100000,"test","X1","brain","99.",21,"13",2.8e+07,28100000,"test","X1","brain","99.",22,"12",3500000,3600000,"test","X1","brain","99.",23,"13",108500000,108600000,"test","X1","brain","99.",24,"12",23500000,23600000,"test","X1","brain","99.",25,"12",20500000,20600000,"test","X1","brain","99.",26,"12",107700000,107800000,"test","X1","brain","99.",27,"12",6e+05,7e+05,"test","X1","brain","99.",28,"13",112900000,1.13e+08,"test","X1","brain","99.",29,"12",1.1e+07,11100000,"test","X1","brain","99.",30
