"","chr","from","to","data_type","target","cancer_type","labeling_type","repeat"
"2500","1",2.6e+07,26100000,"train","X0","brain","99.9.",18
"3500","1",63400000,63500000,"train","X0","brain","99.9.",18
"4600","1",63500000,63600000,"train","X0","brain","99.9.",18
"7600","1",79500000,79600000,"train","X0","brain","99.9.",18
"8193","1",81800000,81900000,"train","X0","brain","99.9.",18
"9101","1",82100000,82200000,"train","X0","brain","99.9.",18
"10101","1",83300000,83400000,"train","X0","brain","99.9.",18
"11105","1",120600000,120700000,"train","X0","brain","99.9.",18
"12103","1",1.45e+08,145100000,"train","X0","brain","99.9.",18
"13101","1",145100000,145200000,"train","X0","brain","99.9.",18
"14101","1",148800000,148900000,"train","X0","brain","99.9.",18
"15101","1",179600000,179700000,"train","X0","brain","99.9.",18
"17101","1",235200000,235300000,"train","X0","brain","99.9.",18
"19101","2",2e+06,2100000,"train","X0","brain","99.9.",18
"20101","2",13500000,13600000,"train","X0","brain","99.9.",18
"21105","2",14100000,14200000,"train","X0","brain","99.9.",18
"23102","2",15900000,1.6e+07,"train","X0","brain","99.9.",18
"24101","2",16100000,16200000,"train","X0","brain","99.9.",18
"25101","2",16900000,1.7e+07,"train","X0","brain","99.9.",18
"26101","2",17600000,17700000,"train","X0","brain","99.9.",18
"28101","2",23700000,23800000,"train","X0","brain","99.9.",18
"30101","2",48500000,48600000,"train","X0","brain","99.9.",18
"31104","2",50900000,5.1e+07,"train","X0","brain","99.9.",18
"32102","2",5.1e+07,51100000,"train","X0","brain","99.9.",18
"35101","2",85300000,85400000,"train","X0","brain","99.9.",18
"36101","2",88600000,88700000,"train","X0","brain","99.9.",18
"37101","2",91700000,91800000,"train","X0","brain","99.9.",18
"38101","2",110100000,110200000,"train","X0","brain","99.9.",18
"40101","2",114700000,114800000,"train","X0","brain","99.9.",18
"41105","2",115800000,115900000,"train","X0","brain","99.9.",18
"42102","2",115900000,1.16e+08,"train","X0","brain","99.9.",18
"43101","2",116500000,116600000,"train","X0","brain","99.9.",18
"45102","2",1.2e+08,120100000,"train","X0","brain","99.9.",18
"47101","2",120600000,120700000,"train","X0","brain","99.9.",18
"48101","2",120900000,1.21e+08,"train","X0","brain","99.9.",18
"50101","2",121100000,121200000,"train","X0","brain","99.9.",18
"51105","2",121400000,121500000,"train","X0","brain","99.9.",18
"55101","2",123700000,123800000,"train","X0","brain","99.9.",18
"56101","2",130800000,130900000,"train","X0","brain","99.9.",18
"57102","2",149700000,149800000,"train","X0","brain","99.9.",18
"59101","2",152700000,152800000,"train","X0","brain","99.9.",18
"60101","2",159700000,159800000,"train","X0","brain","99.9.",18
"61105","2",166500000,166600000,"train","X0","brain","99.9.",18
"62102","2",170300000,170400000,"train","X0","brain","99.9.",18
"63101","2",170400000,170500000,"train","X0","brain","99.9.",18
"64101","2",183700000,183800000,"train","X0","brain","99.9.",18
"65101","2",187100000,187200000,"train","X0","brain","99.9.",18
"66101","2",187200000,187300000,"train","X0","brain","99.9.",18
"67101","2",200200000,200300000,"train","X0","brain","99.9.",18
"68101","2",2.07e+08,207100000,"train","X0","brain","99.9.",18
"69101","2",233200000,233300000,"train","X0","brain","99.9.",18
"70101","2",233300000,233400000,"train","X0","brain","99.9.",18
"71104","3",1600000,1700000,"train","X0","brain","99.9.",18
"72102","3",3500000,3600000,"train","X0","brain","99.9.",18
"74101","3",4900000,5e+06,"train","X0","brain","99.9.",18
"75101","3",36300000,36400000,"train","X0","brain","99.9.",18
"76101","3",45400000,45500000,"train","X0","brain","99.9.",18
"77101","3",47800000,47900000,"train","X0","brain","99.9.",18
"8194","3",77300000,77400000,"train","X0","brain","99.9.",18
"8221","3",80800000,80900000,"train","X0","brain","99.9.",18
"8318","3",94400000,94500000,"train","X0","brain","99.9.",18
"8417","3",94500000,94600000,"train","X0","brain","99.9.",18
"8517","3",112900000,1.13e+08,"train","X0","brain","99.9.",18
"8717","3",129500000,129600000,"train","X0","brain","99.9.",18
"8817","3",130500000,130600000,"train","X0","brain","99.9.",18
"8917","3",130600000,130700000,"train","X0","brain","99.9.",18
"9121","3",139600000,139700000,"train","X0","brain","99.9.",18
"9219","3",139800000,139900000,"train","X0","brain","99.9.",18
"9317","3",141100000,141200000,"train","X0","brain","99.9.",18
"9417","3",142200000,142300000,"train","X0","brain","99.9.",18
"9517","3",178500000,178600000,"train","X0","brain","99.9.",18
"9617","3",195200000,195300000,"train","X0","brain","99.9.",18
"9717","3",195400000,195500000,"train","X0","brain","99.9.",18
"9817","3",195500000,195600000,"train","X0","brain","99.9.",18
"9917","4",6e+05,7e+05,"train","X0","brain","99.9.",18
"10017","4",8e+05,9e+05,"train","X0","brain","99.9.",18
"10219","4",1600000,1700000,"train","X0","brain","99.9.",18
"10317","4",1700000,1800000,"train","X0","brain","99.9.",18
"10417","4",2e+06,2100000,"train","X0","brain","99.9.",18
"10517","4",6e+06,6100000,"train","X0","brain","99.9.",18
"10617","4",7200000,7300000,"train","X0","brain","99.9.",18
"10717","4",7300000,7400000,"train","X0","brain","99.9.",18
"10917","4",18200000,18300000,"train","X0","brain","99.9.",18
"11021","4",18400000,18500000,"train","X0","brain","99.9.",18
"11219","4",21700000,21800000,"train","X0","brain","99.9.",18
"11318","4",21800000,21900000,"train","X0","brain","99.9.",18
"11418","4",22600000,22700000,"train","X0","brain","99.9.",18
"11517","4",22700000,22800000,"train","X0","brain","99.9.",18
"11717","4",23700000,23800000,"train","X0","brain","99.9.",18
"11917","4",25400000,25500000,"train","X0","brain","99.9.",18
"12219","4",31100000,31200000,"train","X0","brain","99.9.",18
"12317","4",33400000,33500000,"train","X0","brain","99.9.",18
"12417","4",33500000,33600000,"train","X0","brain","99.9.",18
"12517","4",37500000,37600000,"train","X0","brain","99.9.",18
"12617","4",38600000,38700000,"train","X0","brain","99.9.",18
"12717","4",41400000,41500000,"train","X0","brain","99.9.",18
"12817","4",5.3e+07,53100000,"train","X0","brain","99.9.",18
"12917","4",5.4e+07,54100000,"train","X0","brain","99.9.",18
"13017","4",55100000,55200000,"train","X0","brain","99.9.",18
"13121","4",55200000,55300000,"train","X0","brain","99.9.",18
"13219","4",56600000,56700000,"train","X0","brain","99.9.",18
"13317","4",56700000,56800000,"train","X0","brain","99.9.",18
"13417","4",56800000,56900000,"train","X0","brain","99.9.",18
"13617","4",57100000,57200000,"train","X0","brain","99.9.",18
"13817","4",96300000,96400000,"train","X0","brain","99.9.",18
"13917","4",101900000,1.02e+08,"train","X0","brain","99.9.",18
"14017","4",103100000,103200000,"train","X0","brain","99.9.",18
"14317","4",116800000,116900000,"train","X0","brain","99.9.",18
"14417","4",116900000,1.17e+08,"train","X0","brain","99.9.",18
"14517","4",1.24e+08,124100000,"train","X0","brain","99.9.",18
"14617","4",124100000,124200000,"train","X0","brain","99.9.",18
"14817","4",1.25e+08,125100000,"train","X0","brain","99.9.",18
"14917","4",125400000,125500000,"train","X0","brain","99.9.",18
"15017","4",126800000,126900000,"train","X0","brain","99.9.",18
"15219","4",127400000,127500000,"train","X0","brain","99.9.",18
"15317","4",128300000,128400000,"train","X0","brain","99.9.",18
"15417","4",129100000,129200000,"train","X0","brain","99.9.",18
"15517","4",134400000,134500000,"train","X0","brain","99.9.",18
"15617","4",1.38e+08,138100000,"train","X0","brain","99.9.",18
"15717","4",139900000,1.4e+08,"train","X0","brain","99.9.",18
"15817","4",154600000,154700000,"train","X0","brain","99.9.",18
"15917","4",159500000,159600000,"train","X0","brain","99.9.",18
"16417","4",164400000,164500000,"train","X0","brain","99.9.",18
"16617","4",164800000,164900000,"train","X0","brain","99.9.",18
"16917","4",169500000,169600000,"train","X0","brain","99.9.",18
"17121","4",170300000,170400000,"train","X0","brain","99.9.",18
"17219","4",170400000,170500000,"train","X0","brain","99.9.",18
"17517","4",175800000,175900000,"train","X0","brain","99.9.",18
"17717","4",188400000,188500000,"train","X0","brain","99.9.",18
"18017","4",190600000,190700000,"train","X0","brain","99.9.",18
"18121","5",1400000,1500000,"train","X0","brain","99.9.",18
"18219","5",5800000,5900000,"train","X0","brain","99.9.",18
"18517","5",18500000,18600000,"train","X0","brain","99.9.",18
"18617","5",25800000,25900000,"train","X0","brain","99.9.",18
"18917","5",56500000,56600000,"train","X0","brain","99.9.",18
"19121","5",85700000,85800000,"train","X0","brain","99.9.",18
"19219","5",96100000,96200000,"train","X0","brain","99.9.",18
"19317","5",98400000,98500000,"train","X0","brain","99.9.",18
"19417","5",99700000,99800000,"train","X0","brain","99.9.",18
"19517","5",1.03e+08,103100000,"train","X0","brain","99.9.",18
"19617","5",103700000,103800000,"train","X0","brain","99.9.",18
"19717","5",1.04e+08,104100000,"train","X0","brain","99.9.",18
"19917","5",176100000,176200000,"train","X0","brain","99.9.",18
"20017","5",176400000,176500000,"train","X0","brain","99.9.",18
"20121","5",179400000,179500000,"train","X0","brain","99.9.",18
"20218","5",1.8e+08,180100000,"train","X0","brain","99.9.",18
"20318","5",180300000,180400000,"train","X0","brain","99.9.",18
"20517","6",25500000,25600000,"train","X0","brain","99.9.",18
"20617","6",29900000,3e+07,"train","X0","brain","99.9.",18
"20717","6",30200000,30300000,"train","X0","brain","99.9.",18
"20917","6",105400000,105500000,"train","X0","brain","99.9.",18
"21219","6",152700000,152800000,"train","X0","brain","99.9.",18
"21319","6",152900000,1.53e+08,"train","X0","brain","99.9.",18
"21817","7",1100000,1200000,"train","X0","brain","99.9.",18
"22121","7",7800000,7900000,"train","X0","brain","99.9.",18
"22219","7",8100000,8200000,"train","X0","brain","99.9.",18
"22317","7",1.5e+07,15100000,"train","X0","brain","99.9.",18
"22417","7",15100000,15200000,"train","X0","brain","99.9.",18
"22617","7",20800000,20900000,"train","X0","brain","99.9.",18
"22717","7",26100000,26200000,"train","X0","brain","99.9.",18
"22917","7",51700000,51800000,"train","X0","brain","99.9.",18
"23121","7",57400000,57500000,"train","X0","brain","99.9.",18
"23218","7",64700000,64800000,"train","X0","brain","99.9.",18
"23517","7",90400000,90500000,"train","X0","brain","99.9.",18
"23617","7",90500000,90600000,"train","X0","brain","99.9.",18
"23817","7",90700000,90800000,"train","X0","brain","99.9.",18
"23917","7",90900000,9.1e+07,"train","X0","brain","99.9.",18
"24121","7",91300000,91400000,"train","X0","brain","99.9.",18
"24219","7",91400000,91500000,"train","X0","brain","99.9.",18
"24317","7",91500000,91600000,"train","X0","brain","99.9.",18
"24417","7",91600000,91700000,"train","X0","brain","99.9.",18
"24617","7",91800000,91900000,"train","X0","brain","99.9.",18
"24717","7",9.2e+07,92100000,"train","X0","brain","99.9.",18
"25121","7",92400000,92500000,"train","X0","brain","99.9.",18
"25318","7",92800000,92900000,"train","X0","brain","99.9.",18
"25417","7",1.01e+08,101100000,"train","X0","brain","99.9.",18
"25517","7",105700000,105800000,"train","X0","brain","99.9.",18
"25617","7",105800000,105900000,"train","X0","brain","99.9.",18
"25717","7",105900000,1.06e+08,"train","X0","brain","99.9.",18
"25817","7",1.06e+08,106100000,"train","X0","brain","99.9.",18
"25917","7",106100000,106200000,"train","X0","brain","99.9.",18
"26219","7",121200000,121300000,"train","X0","brain","99.9.",18
"26317","7",129200000,129300000,"train","X0","brain","99.9.",18
"26417","7",129600000,129700000,"train","X0","brain","99.9.",18
"26717","7",140100000,140200000,"train","X0","brain","99.9.",18
"26917","7",140500000,140600000,"train","X0","brain","99.9.",18
"27017","7",1.43e+08,143100000,"train","X0","brain","99.9.",18
"27121","7",149200000,149300000,"train","X0","brain","99.9.",18
"27219","7",149300000,149400000,"train","X0","brain","99.9.",18
"27317","7",157900000,1.58e+08,"train","X0","brain","99.9.",18
"27517","8",1100000,1200000,"train","X0","brain","99.9.",18
"27617","8",1800000,1900000,"train","X0","brain","99.9.",18
"27817","8",3800000,3900000,"train","X0","brain","99.9.",18
"27917","8",9600000,9700000,"train","X0","brain","99.9.",18
"28017","8",10500000,10600000,"train","X0","brain","99.9.",18
"28121","8",10700000,10800000,"train","X0","brain","99.9.",18
"28219","8",11900000,1.2e+07,"train","X0","brain","99.9.",18
"28317","8",15700000,15800000,"train","X0","brain","99.9.",18
"28417","8",16500000,16600000,"train","X0","brain","99.9.",18
"28517","8",1.7e+07,17100000,"train","X0","brain","99.9.",18
"28617","8",17100000,17200000,"train","X0","brain","99.9.",18
"28817","8",29100000,29200000,"train","X0","brain","99.9.",18
"28917","8",35100000,35200000,"train","X0","brain","99.9.",18
"29017","8",35200000,35300000,"train","X0","brain","99.9.",18
"29219","8",42600000,42700000,"train","X0","brain","99.9.",18
"29417","8",54300000,54400000,"train","X0","brain","99.9.",18
"29517","8",66400000,66500000,"train","X0","brain","99.9.",18
"29617","8",66500000,66600000,"train","X0","brain","99.9.",18
"29717","8",6.8e+07,68100000,"train","X0","brain","99.9.",18
"29817","8",75700000,75800000,"train","X0","brain","99.9.",18
"29917","8",1.43e+08,143100000,"train","X0","brain","99.9.",18
"30121","9",14200000,14300000,"train","X0","brain","99.9.",18
"30219","9",33700000,33800000,"train","X0","brain","99.9.",18
"30317","9",84900000,8.5e+07,"train","X0","brain","99.9.",18
"30717","9",93600000,93700000,"train","X0","brain","99.9.",18
"30917","9",99600000,99700000,"train","X0","brain","99.9.",18
"31021","9",112200000,112300000,"train","X0","brain","99.9.",18
"31121","9",112300000,112400000,"train","X0","brain","99.9.",18
"31318","9",138900000,1.39e+08,"train","X0","brain","99.9.",18
"31617","10",5800000,5900000,"train","X0","brain","99.9.",18
"31817","10",2.9e+07,29100000,"train","X0","brain","99.9.",18
"31917","10",29100000,29200000,"train","X0","brain","99.9.",18
"32017","10",48400000,48500000,"train","X0","brain","99.9.",18
"32219","10",50200000,50300000,"train","X0","brain","99.9.",18
"32317","10",62500000,62600000,"train","X0","brain","99.9.",18
"32717","11",23100000,23200000,"train","X0","brain","99.9.",18
"32917","11",38200000,38300000,"train","X0","brain","99.9.",18
"33017","11",38600000,38700000,"train","X0","brain","99.9.",18
"33121","11",38800000,38900000,"train","X0","brain","99.9.",18
"33219","11",41300000,41400000,"train","X0","brain","99.9.",18
"33317","11",41500000,41600000,"train","X0","brain","99.9.",18
"33617","11",6.9e+07,69100000,"train","X0","brain","99.9.",18
"33717","11",69100000,69200000,"train","X0","brain","99.9.",18
"33817","11",93900000,9.4e+07,"train","X0","brain","99.9.",18
"33917","11",118900000,1.19e+08,"train","X0","brain","99.9.",18
"34317","12",2800000,2900000,"train","X0","brain","99.9.",18
"34717","12",6e+06,6100000,"train","X0","brain","99.9.",18
"34817","12",6700000,6800000,"train","X0","brain","99.9.",18
"34917","12",7500000,7600000,"train","X0","brain","99.9.",18
"35121","12",11100000,11200000,"train","X0","brain","99.9.",18
"35219","12",11200000,11300000,"train","X0","brain","99.9.",18
"35417","12",1.2e+07,12100000,"train","X0","brain","99.9.",18
"35517","12",17700000,17800000,"train","X0","brain","99.9.",18
"35617","12",19800000,19900000,"train","X0","brain","99.9.",18
"35717","12",19900000,2e+07,"train","X0","brain","99.9.",18
"35817","12",20300000,20400000,"train","X0","brain","99.9.",18
"35917","12",20400000,20500000,"train","X0","brain","99.9.",18
"36017","12",20500000,20600000,"train","X0","brain","99.9.",18
"36121","12",2.1e+07,21100000,"train","X0","brain","99.9.",18
"36219","12",22200000,22300000,"train","X0","brain","99.9.",18
"36317","12",22400000,22500000,"train","X0","brain","99.9.",18
"36517","12",23100000,23200000,"train","X0","brain","99.9.",18
"36617","12",23300000,23400000,"train","X0","brain","99.9.",18
"37017","12",31800000,31900000,"train","X0","brain","99.9.",18
"37121","12",32200000,32300000,"train","X0","brain","99.9.",18
"37219","12",32300000,32400000,"train","X0","brain","99.9.",18
"37317","12",32400000,32500000,"train","X0","brain","99.9.",18
"37417","12",33500000,33600000,"train","X0","brain","99.9.",18
"37517","12",33800000,33900000,"train","X0","brain","99.9.",18
"37717","12",130800000,130900000,"train","X0","brain","99.9.",18
"37817","12",131500000,131600000,"train","X0","brain","99.9.",18
"37917","13",2.8e+07,28100000,"train","X0","brain","99.9.",18
"38017","13",29900000,3e+07,"train","X0","brain","99.9.",18
"38317","13",108500000,108600000,"train","X0","brain","99.9.",18
"38417","13",112900000,1.13e+08,"train","X0","brain","99.9.",18
"38617","13",1.14e+08,114100000,"train","X0","brain","99.9.",18
"38817","13",114400000,114500000,"train","X0","brain","99.9.",18
